d,trial,per_add,num_add,user1_cohortId,user2_cohortId,match
500,656,0.01,5,20606,20606,1
500,656,0.02,10,20606,20606,1
500,656,0.05,25,20606,20606,1
500,656,0.1,50,20606,23125,0
500,656,0.2,100,20606,30917,0
500,656,0.3,150,20606,20606,1
500,656,0.5,250,20606,23125,0
500,657,0.01,5,20598,20598,1
500,657,0.02,10,20598,20598,1
500,657,0.05,25,20598,20598,1
500,657,0.1,50,20598,20598,1
500,657,0.2,100,20598,30436,0
500,657,0.3,150,20598,20602,0
500,657,0.5,250,20598,20685,0
500,658,0.01,5,3512,3512,1
500,658,0.02,10,3512,3512,1
500,658,0.05,25,3512,3512,1
500,658,0.1,50,3512,182,0
500,658,0.2,100,3512,3510,0
500,658,0.3,150,3512,3510,0
500,658,0.5,250,3512,178,0
500,659,0.01,5,18227,18227,1
500,659,0.02,10,18227,18227,1
500,659,0.05,25,18227,18227,1
500,659,0.1,50,18227,16306,0
500,659,0.2,100,18227,3015,0
500,659,0.3,150,18227,18458,0
500,659,0.5,250,18227,2458,0
500,660,0.01,5,33468,31267,0
500,660,0.02,10,33468,31268,0
500,660,0.05,25,33468,31268,0
500,660,0.1,50,33468,22848,0
500,660,0.2,100,33468,22849,0
500,660,0.3,150,33468,31267,0
500,660,0.5,250,33468,31267,0
500,661,0.01,5,27416,27416,1
500,661,0.02,10,27416,27412,0
500,661,0.05,25,27416,27416,1
500,661,0.1,50,27416,25651,0
500,661,0.2,100,27416,17959,0
500,661,0.3,150,27416,18456,0
500,661,0.5,250,27416,17491,0
500,662,0.01,5,14996,15491,0
500,662,0.02,10,14996,14996,1
500,662,0.05,25,14996,14996,1
500,662,0.1,50,14996,14988,0
500,662,0.2,100,14996,15409,0
500,662,0.3,150,14996,19672,0
500,662,0.5,250,14996,30896,0
500,663,0.01,5,23176,23187,0
500,663,0.02,10,23176,23187,0
500,663,0.05,25,23176,23176,1
500,663,0.1,50,23176,21904,0
500,663,0.2,100,23176,32975,0
500,663,0.3,150,23176,22911,0
500,663,0.5,250,23176,21552,0
500,664,0.01,5,18849,18849,1
500,664,0.02,10,18849,18849,1
500,664,0.05,25,18849,18849,1
500,664,0.1,50,18849,18849,1
500,664,0.2,100,18849,18849,1
500,664,0.3,150,18849,18742,0
500,664,0.5,250,18849,185,0
500,665,0.01,5,32901,32905,0
500,665,0.02,10,32901,32901,1
500,665,0.05,25,32901,32901,1
500,665,0.1,50,32901,14047,0
500,665,0.2,100,32901,31695,0
500,665,0.3,150,32901,28386,0
500,665,0.5,250,32901,32901,1
500,666,0.01,5,1016,1012,0
500,666,0.02,10,1016,1016,1
500,666,0.05,25,1016,1016,1
500,666,0.1,50,1016,1012,0
500,666,0.2,100,1016,1012,0
500,666,0.3,150,1016,1016,1
500,666,0.5,250,1016,1016,1
500,667,0.01,5,4591,4591,1
500,667,0.02,10,4591,4591,1
500,667,0.05,25,4591,4591,1
500,667,0.1,50,4591,4591,1
500,667,0.2,100,4591,4658,0
500,667,0.3,150,4591,4593,0
500,667,0.5,250,4591,12059,0
500,668,0.01,5,21546,22917,0
500,668,0.02,10,21546,17792,0
500,668,0.05,25,21546,16771,0
500,668,0.1,50,21546,15914,0
500,668,0.2,100,21546,17800,0
500,668,0.3,150,21546,20370,0
500,668,0.5,250,21546,32982,0
500,669,0.01,5,7158,7158,1
500,669,0.02,10,7158,7147,0
500,669,0.05,25,7158,7147,0
500,669,0.1,50,7158,7158,1
500,669,0.2,100,7158,7158,1
500,669,0.3,150,7158,23429,0
500,669,0.5,250,7158,7158,1
500,670,0.01,5,135,135,1
500,670,0.02,10,135,135,1
500,670,0.05,25,135,135,1
500,670,0.1,50,135,135,1
500,670,0.2,100,135,14975,0
500,670,0.3,150,135,14933,0
500,670,0.5,250,135,135,1
500,671,0.01,5,20374,20374,1
500,671,0.02,10,20374,20374,1
500,671,0.05,25,20374,15918,0
500,671,0.1,50,20374,15918,0
500,671,0.2,100,20374,20374,1
500,671,0.3,150,20374,20293,0
500,671,0.5,250,20374,22922,0
500,672,0.01,5,15406,17209,0
500,672,0.02,10,15406,17209,0
500,672,0.05,25,15406,15404,0
500,672,0.1,50,15406,17209,0
500,672,0.2,100,15406,16688,0
500,672,0.3,150,15406,18169,0
500,672,0.5,250,15406,15404,0
500,673,0.01,5,30639,30639,1
500,673,0.02,10,30639,30639,1
500,673,0.05,25,30639,30639,1
500,673,0.1,50,30639,30707,0
500,673,0.2,100,30639,12082,0
500,673,0.3,150,30639,30639,1
500,673,0.5,250,30639,30639,1
500,674,0.01,5,18224,18224,1
500,674,0.02,10,18224,18156,0
500,674,0.05,25,18224,18156,0
500,674,0.1,50,18224,18224,1
500,674,0.2,100,18224,17798,0
500,674,0.3,150,18224,17799,0
500,674,0.5,250,18224,18159,0
500,675,0.01,5,19679,19575,0
500,675,0.02,10,19679,19679,1
500,675,0.05,25,19679,19575,0
500,675,0.1,50,19679,19575,0
500,675,0.2,100,19679,20942,0
500,675,0.3,150,19679,23434,0
500,675,0.5,250,19679,19679,1
500,676,0.01,5,20378,20378,1
500,676,0.02,10,20378,20302,0
500,676,0.05,25,20378,20867,0
500,676,0.1,50,20378,22856,0
500,676,0.2,100,20378,20293,0
500,676,0.3,150,20378,18842,0
500,676,0.5,250,20378,20867,0
500,677,0.01,5,4674,15921,0
500,677,0.02,10,4674,15921,0
500,677,0.05,25,4674,20378,0
500,677,0.1,50,4674,20378,0
500,677,0.2,100,4674,20378,0
500,677,0.3,150,4674,4674,1
500,677,0.5,250,4674,15924,0
500,678,0.01,5,29770,29769,0
500,678,0.02,10,29770,29770,1
500,678,0.05,25,29770,29770,1
500,678,0.1,50,29770,29770,1
500,678,0.2,100,29770,29770,1
500,678,0.3,150,29770,30981,0
500,678,0.5,250,29770,24301,0
500,679,0.01,5,23895,23895,1
500,679,0.02,10,23895,23895,1
500,679,0.05,25,23895,23895,1
500,679,0.1,50,23895,23895,1
500,679,0.2,100,23895,23912,0
500,679,0.3,150,23895,18703,0
500,679,0.5,250,23895,28286,0
500,680,0.01,5,19672,20936,0
500,680,0.02,10,19672,20936,0
500,680,0.05,25,19672,20936,0
500,680,0.1,50,19672,23428,0
500,680,0.2,100,19672,23428,0
500,680,0.3,150,19672,20936,0
500,680,0.5,250,19672,22290,0
500,681,0.01,5,16311,16311,1
500,681,0.02,10,16311,16311,1
500,681,0.05,25,16311,25490,0
500,681,0.1,50,16311,16311,1
500,681,0.2,100,16311,16307,0
500,681,0.3,150,16311,20942,0
500,681,0.5,250,16311,5133,0
500,682,0.01,5,13309,13214,0
500,682,0.02,10,13309,10922,0
500,682,0.05,25,13309,11347,0
500,682,0.1,50,13309,3515,0
500,682,0.2,100,13309,13513,0
500,682,0.3,150,13309,11345,0
500,682,0.5,250,13309,13589,0
500,683,0.01,5,15919,15919,1
500,683,0.02,10,15919,15919,1
500,683,0.05,25,15919,15919,1
500,683,0.1,50,15919,16068,0
500,683,0.2,100,15919,15919,1
500,683,0.3,150,15919,15919,1
500,683,0.5,250,15919,22921,0
500,684,0.01,5,3865,3865,1
500,684,0.02,10,3865,3865,1
500,684,0.05,25,3865,3865,1
500,684,0.1,50,3865,4916,0
500,684,0.2,100,3865,4675,0
500,684,0.3,150,3865,3865,1
500,684,0.5,250,3865,3865,1
500,685,0.01,5,7594,7544,0
500,685,0.02,10,7594,7594,1
500,685,0.05,25,7594,7594,1
500,685,0.1,50,7594,7544,0
500,685,0.2,100,7594,8412,0
500,685,0.3,150,7594,7594,1
500,685,0.5,250,7594,7594,1
500,686,0.01,5,20294,20294,1
500,686,0.02,10,20294,20294,1
500,686,0.05,25,20294,20296,0
500,686,0.1,50,20294,20277,0
500,686,0.2,100,20294,20299,0
500,686,0.3,150,20294,22849,0
500,686,0.5,250,20294,20303,0
500,687,0.01,5,23188,23188,1
500,687,0.02,10,23188,23188,1
500,687,0.05,25,23188,23188,1
500,687,0.1,50,23188,23188,1
500,687,0.2,100,23188,23187,0
500,687,0.3,150,23188,23188,1
500,687,0.5,250,23188,15237,0
500,688,0.01,5,20093,20093,1
500,688,0.02,10,20093,20093,1
500,688,0.05,25,20093,20093,1
500,688,0.1,50,20093,19949,0
500,688,0.2,100,20093,19298,0
500,688,0.3,150,20093,19298,0
500,688,0.5,250,20093,4136,0
500,689,0.01,5,16692,16692,1
500,689,0.02,10,16692,16692,1
500,689,0.05,25,16692,16692,1
500,689,0.1,50,16692,16690,0
500,689,0.2,100,16692,16676,0
500,689,0.3,150,16692,16696,0
500,689,0.5,250,16692,16690,0
500,690,0.01,5,19557,18727,0
500,690,0.02,10,19557,19528,0
500,690,0.05,25,19557,18727,0
500,690,0.1,50,19557,19557,1
500,690,0.2,100,19557,18842,0
500,690,0.3,150,19557,121,0
500,690,0.5,250,19557,15486,0
500,691,0.01,5,12077,12077,1
500,691,0.02,10,12077,10943,0
500,691,0.05,25,12077,4611,0
500,691,0.1,50,12077,10943,0
500,691,0.2,100,12077,30011,0
500,691,0.3,150,12077,980,0
500,691,0.5,250,12077,10952,0
500,692,0.01,5,6947,6947,1
500,692,0.02,10,6947,6947,1
500,692,0.05,25,6947,6947,1
500,692,0.1,50,6947,6947,1
500,692,0.2,100,6947,4848,0
500,692,0.3,150,6947,6940,0
500,692,0.5,250,6947,30705,0
500,693,0.01,5,6667,6668,0
500,693,0.02,10,6667,6667,1
500,693,0.05,25,6667,6668,0
500,693,0.1,50,6667,6667,1
500,693,0.2,100,6667,21460,0
500,693,0.3,150,6667,12074,0
500,693,0.5,250,6667,13231,0
500,694,0.01,5,20380,20380,1
500,694,0.02,10,20380,20380,1
500,694,0.05,25,20380,20380,1
500,694,0.1,50,20380,20302,0
500,694,0.2,100,20380,20375,0
500,694,0.3,150,20380,20380,1
500,694,0.5,250,20380,24998,0
500,695,0.01,5,18742,18742,1
500,695,0.02,10,18742,18742,1
500,695,0.05,25,18742,18849,0
500,695,0.1,50,18742,20302,0
500,695,0.2,100,18742,20302,0
500,695,0.3,150,18742,18742,1
500,695,0.5,250,18742,18849,0
500,696,0.01,5,8610,8610,1
500,696,0.02,10,8610,8610,1
500,696,0.05,25,8610,8610,1
500,696,0.1,50,8610,8608,0
500,696,0.2,100,8610,8608,0
500,696,0.3,150,8610,12276,0
500,696,0.5,250,8610,4909,0
500,697,0.01,5,12357,12357,1
500,697,0.02,10,12357,12121,0
500,697,0.05,25,12357,12357,1
500,697,0.1,50,12357,12075,0
500,697,0.2,100,12357,4593,0
500,697,0.3,150,12357,12121,0
500,697,0.5,250,12357,12291,0
500,698,0.01,5,619,619,1
500,698,0.02,10,619,619,1
500,698,0.05,25,619,1006,0
500,698,0.1,50,619,172,0
500,698,0.2,100,619,14984,0
500,698,0.3,150,619,615,0
500,698,0.5,250,619,182,0
500,699,0.01,5,19116,19116,1
500,699,0.02,10,19116,19127,0
500,699,0.05,25,19116,19116,1
500,699,0.1,50,19116,21780,0
500,699,0.2,100,19116,19136,0
500,699,0.3,150,19116,21786,0
500,699,0.5,250,19116,18730,0
500,700,0.01,5,11026,11026,1
500,700,0.02,10,11026,11026,1
500,700,0.05,25,11026,11026,1
500,700,0.1,50,11026,3520,0
500,700,0.2,100,11026,11027,0
500,700,0.3,150,11026,11026,1
500,700,0.5,250,11026,23987,0
500,701,0.01,5,2001,2465,0
500,701,0.02,10,2001,2001,1
500,701,0.05,25,2001,27012,0
500,701,0.1,50,2001,2218,0
500,701,0.2,100,2001,17016,0
500,701,0.3,150,2001,15923,0
500,701,0.5,250,2001,9215,0
500,702,0.01,5,9146,5510,0
500,702,0.02,10,9146,1718,0
500,702,0.05,25,9146,5510,0
500,702,0.1,50,9146,9160,0
500,702,0.2,100,9146,136,0
500,702,0.3,150,9146,10950,0
500,702,0.5,250,9146,27224,0
500,703,0.01,5,10938,10938,1
500,703,0.02,10,10938,12074,0
500,703,0.05,25,10938,10938,1
500,703,0.1,50,10938,10938,1
500,703,0.2,100,10938,12075,0
500,703,0.3,150,10938,12074,0
500,703,0.5,250,10938,10941,0
500,704,0.01,5,185,185,1
500,704,0.02,10,185,185,1
500,704,0.05,25,185,624,0
500,704,0.1,50,185,185,1
500,704,0.2,100,185,1016,0
500,704,0.3,150,185,185,1
500,704,0.5,250,185,15917,0
500,705,0.01,5,136,5532,0
500,705,0.02,10,136,120,0
500,705,0.05,25,136,3435,0
500,705,0.1,50,136,5532,0
500,705,0.2,100,136,135,0
500,705,0.3,150,136,5530,0
500,705,0.5,250,136,5530,0
500,706,0.01,5,11270,11330,0
500,706,0.02,10,11270,11270,1
500,706,0.05,25,11270,13241,0
500,706,0.1,50,11270,13294,0
500,706,0.2,100,11270,13241,0
500,706,0.3,150,11270,13294,0
500,706,0.5,250,11270,31277,0
500,707,0.01,5,5062,5061,0
500,707,0.02,10,5062,5061,0
500,707,0.05,25,5062,5062,1
500,707,0.1,50,5062,4615,0
500,707,0.2,100,5062,12518,0
500,707,0.3,150,5062,5061,0
500,707,0.5,250,5062,1331,0
500,708,0.01,5,14287,14287,1
500,708,0.02,10,14287,14287,1
500,708,0.05,25,14287,14690,0
500,708,0.1,50,14287,14288,0
500,708,0.2,100,14287,14693,0
500,708,0.3,150,14287,14284,0
500,708,0.5,250,14287,14344,0
500,709,0.01,5,26005,26005,1
500,709,0.02,10,26005,26005,1
500,709,0.05,25,26005,26005,1
500,709,0.1,50,26005,26005,1
500,709,0.2,100,26005,21559,0
500,709,0.3,150,26005,14993,0
500,709,0.5,250,26005,26005,1
500,710,0.01,5,3470,3470,1
500,710,0.02,10,3470,3470,1
500,710,0.05,25,3470,3470,1
500,710,0.1,50,3470,3470,1
500,710,0.2,100,3470,3540,0
500,710,0.3,150,3470,4607,0
500,710,0.5,250,3470,1012,0
500,711,0.01,5,12288,12288,1
500,711,0.02,10,12288,12288,1
500,711,0.05,25,12288,12288,1
500,711,0.1,50,12288,7779,0
500,711,0.2,100,12288,12288,1
500,711,0.3,150,12288,11247,0
500,711,0.5,250,12288,967,0
500,712,0.01,5,30982,30446,0
500,712,0.02,10,30982,30982,1
500,712,0.05,25,30982,33832,0
500,712,0.1,50,30982,30982,1
500,712,0.2,100,30982,31858,0
500,712,0.3,150,30982,30446,0
500,712,0.5,250,30982,33834,0
500,713,0.01,5,14992,14992,1
500,713,0.02,10,14992,14992,1
500,713,0.05,25,14992,16766,0
500,713,0.1,50,14992,3510,0
500,713,0.2,100,14992,14992,1
500,713,0.3,150,14992,31386,0
500,713,0.5,250,14992,28398,0
500,714,0.01,5,19298,19298,1
500,714,0.02,10,19298,20682,0
500,714,0.05,25,19298,15237,0
500,714,0.1,50,19298,4908,0
500,714,0.2,100,19298,30445,0
500,714,0.3,150,19298,16124,0
500,714,0.5,250,19298,16124,0
500,715,0.01,5,15871,15871,1
500,715,0.02,10,15871,15871,1
500,715,0.05,25,15871,15871,1
500,715,0.1,50,15871,15871,1
500,715,0.2,100,15871,15870,0
500,715,0.3,150,15871,24999,0
500,715,0.5,250,15871,17743,0
500,716,0.01,5,21806,21806,1
500,716,0.02,10,21806,21806,1
500,716,0.05,25,21806,21806,1
500,716,0.1,50,21806,23111,0
500,716,0.2,100,21806,23121,0
500,716,0.3,150,21806,16926,0
500,716,0.5,250,21806,18386,0
500,717,0.01,5,30356,30356,1
500,717,0.02,10,30356,30356,1
500,717,0.05,25,30356,30356,1
500,717,0.1,50,30356,30356,1
500,717,0.2,100,30356,30016,0
500,717,0.3,150,30356,33280,0
500,717,0.5,250,30356,30451,0
500,718,0.01,5,30705,30705,1
500,718,0.02,10,30705,30705,1
500,718,0.05,25,30705,30705,1
500,718,0.1,50,30705,30705,1
500,718,0.2,100,30705,20942,0
500,718,0.3,150,30705,29332,0
500,718,0.5,250,30705,30700,0
500,719,0.01,5,31328,31328,1
500,719,0.02,10,31328,31328,1
500,719,0.05,25,31328,31261,0
500,719,0.1,50,31328,31328,1
500,719,0.2,100,31328,31264,0
500,719,0.3,150,31328,32970,0
500,719,0.5,250,31328,21531,0
500,720,0.01,5,4909,4909,1
500,720,0.02,10,4909,4669,0
500,720,0.05,25,4909,4898,0
500,720,0.1,50,4909,4670,0
500,720,0.2,100,4909,4689,0
500,720,0.3,150,4909,12357,0
500,720,0.5,250,4909,12363,0
500,721,0.01,5,23187,20682,0
500,721,0.02,10,23187,16124,0
500,721,0.05,25,23187,23187,1
500,721,0.1,50,23187,19298,0
500,721,0.2,100,23187,21917,0
500,721,0.3,150,23187,16124,0
500,721,0.5,250,23187,23193,0
500,722,0.01,5,21791,21791,1
500,722,0.02,10,21791,21791,1
500,722,0.05,25,21791,21431,0
500,722,0.1,50,21791,21817,0
500,722,0.2,100,21791,21822,0
500,722,0.3,150,21791,21817,0
500,722,0.5,250,21791,21564,0
500,723,0.01,5,26007,23987,0
500,723,0.02,10,26007,16770,0
500,723,0.05,25,26007,16770,0
500,723,0.1,50,26007,32698,0
500,723,0.2,100,26007,16770,0
500,723,0.3,150,26007,31394,0
500,723,0.5,250,26007,27942,0
500,724,0.01,5,6869,6869,1
500,724,0.02,10,6869,5510,0
500,724,0.05,25,6869,6886,0
500,724,0.1,50,6869,6869,1
500,724,0.2,100,6869,6672,0
500,724,0.3,150,6869,22857,0
500,724,0.5,250,6869,23109,0
500,725,0.01,5,18830,18829,0
500,725,0.02,10,18830,18830,1
500,725,0.05,25,18830,18830,1
500,725,0.1,50,18830,18829,0
500,725,0.2,100,18830,18830,1
500,725,0.3,150,18830,14985,0
500,725,0.5,250,18830,19673,0
500,726,0.01,5,1522,1522,1
500,726,0.02,10,1522,1522,1
500,726,0.05,25,1522,1522,1
500,726,0.1,50,1522,8943,0
500,726,0.2,100,1522,16250,0
500,726,0.3,150,1522,3157,0
500,726,0.5,250,1522,980,0
500,727,0.01,5,15416,19568,0
500,727,0.02,10,15416,15416,1
500,727,0.05,25,15416,19568,0
500,727,0.1,50,15416,15411,0
500,727,0.2,100,15416,20940,0
500,727,0.3,150,15416,15488,0
500,727,0.5,250,15416,11622,0
500,728,0.01,5,19151,19151,1
500,728,0.02,10,19151,19151,1
500,728,0.05,25,19151,20586,0
500,728,0.1,50,19151,19152,0
500,728,0.2,100,19151,19151,1
500,728,0.3,150,19151,19151,1
500,728,0.5,250,19151,28275,0
500,729,0.01,5,7852,7852,1
500,729,0.02,10,7852,7852,1
500,729,0.05,25,7852,7598,0
500,729,0.1,50,7852,7852,1
500,729,0.2,100,7852,24222,0
500,729,0.3,150,7852,15240,0
500,729,0.5,250,7852,23918,0
500,730,0.01,5,17750,21459,0
500,730,0.02,10,17750,17750,1
500,730,0.05,25,17750,16704,0
500,730,0.1,50,17750,22860,0
500,730,0.2,100,17750,22860,0
500,730,0.3,150,17750,17750,1
500,730,0.5,250,17750,22859,0
500,731,0.01,5,30627,30627,1
500,731,0.02,10,30627,30631,0
500,731,0.05,25,30627,30631,0
500,731,0.1,50,30627,30077,0
500,731,0.2,100,30627,30016,0
500,731,0.3,150,30627,30340,0
500,731,0.5,250,30627,30019,0
500,732,0.01,5,21925,21925,1
500,732,0.02,10,21925,21925,1
500,732,0.05,25,21925,21925,1
500,732,0.1,50,21925,19306,0
500,732,0.2,100,21925,26353,0
500,732,0.3,150,21925,31864,0
500,732,0.5,250,21925,33280,0
500,733,0.01,5,30445,30445,1
500,733,0.02,10,30445,30445,1
500,733,0.05,25,30445,11355,0
500,733,0.1,50,30445,28940,0
500,733,0.2,100,30445,30445,1
500,733,0.3,150,30445,30445,1
500,733,0.5,250,30445,30341,0
500,734,0.01,5,22927,22927,1
500,734,0.02,10,22927,22927,1
500,734,0.05,25,22927,22927,1
500,734,0.1,50,22927,22927,1
500,734,0.2,100,22927,23193,0
500,734,0.3,150,22927,22927,1
500,734,0.5,250,22927,17799,0
500,735,0.01,5,2587,2587,1
500,735,0.02,10,2587,2633,0
500,735,0.05,25,2587,17729,0
500,735,0.1,50,2587,17791,0
500,735,0.2,100,2587,2581,0
500,735,0.3,150,2587,2594,0
500,735,0.5,250,2587,17747,0
500,736,0.01,5,5620,5525,0
500,736,0.02,10,5620,5904,0
500,736,0.05,25,5620,5536,0
500,736,0.1,50,5620,5518,0
500,736,0.2,100,5620,5620,1
500,736,0.3,150,5620,6719,0
500,736,0.5,250,5620,5611,0
500,737,0.01,5,17800,17800,1
500,737,0.02,10,17800,17800,1
500,737,0.05,25,17800,17800,1
500,737,0.1,50,17800,17800,1
500,737,0.2,100,17800,17800,1
500,737,0.3,150,17800,17799,0
500,737,0.5,250,17800,17821,0
500,738,0.01,5,7310,7310,1
500,738,0.02,10,7310,7310,1
500,738,0.05,25,7310,7292,0
500,738,0.1,50,7310,22548,0
500,738,0.2,100,7310,7293,0
500,738,0.3,150,7310,14690,0
500,738,0.5,250,7310,11836,0
500,739,0.01,5,616,9691,0
500,739,0.02,10,616,616,1
500,739,0.05,25,616,1789,0
500,739,0.1,50,616,8059,0
500,739,0.2,100,616,23895,0
500,739,0.3,150,616,1789,0
500,739,0.5,250,616,186,0
500,740,0.01,5,3505,3505,1
500,740,0.02,10,3505,3505,1
500,740,0.05,25,3505,3505,1
500,740,0.1,50,3505,3521,0
500,740,0.2,100,3505,4665,0
500,740,0.3,150,3505,3536,0
500,740,0.5,250,3505,30085,0
500,741,0.01,5,24897,15783,0
500,741,0.02,10,24897,15783,0
500,741,0.05,25,24897,24935,0
500,741,0.1,50,24897,15783,0
500,741,0.2,100,24897,25000,0
500,741,0.3,150,24897,25013,0
500,741,0.5,250,24897,16255,0
500,742,0.01,5,21114,30889,0
500,742,0.02,10,21114,21114,1
500,742,0.05,25,21114,19936,0
500,742,0.1,50,21114,19936,0
500,742,0.2,100,21114,30889,0
500,742,0.3,150,21114,30889,0
500,742,0.5,250,21114,12679,0
500,743,0.01,5,14999,14998,0
500,743,0.02,10,14999,187,0
500,743,0.05,25,14999,187,0
500,743,0.1,50,14999,14999,1
500,743,0.2,100,14999,29779,0
500,743,0.3,150,14999,28406,0
500,743,0.5,250,14999,25052,0
500,744,0.01,5,18189,18189,1
500,744,0.02,10,18189,27649,0
500,744,0.05,25,18189,18154,0
500,744,0.1,50,18189,16262,0
500,744,0.2,100,18189,2983,0
500,744,0.3,150,18189,12917,0
500,744,0.5,250,18189,18221,0
500,745,0.01,5,15913,15921,0
500,745,0.02,10,15913,15913,1
500,745,0.05,25,15913,15866,0
500,745,0.1,50,15913,15921,0
500,745,0.2,100,15913,15866,0
500,745,0.3,150,15913,15917,0
500,745,0.5,250,15913,15911,0
500,746,0.01,5,20606,20606,1
500,746,0.02,10,20606,20691,0
500,746,0.05,25,20606,20606,1
500,746,0.1,50,20606,21136,0
500,746,0.2,100,20606,33289,0
500,746,0.3,150,20606,16524,0
500,746,0.5,250,20606,30444,0
500,747,0.01,5,16125,16125,1
500,747,0.02,10,16125,16125,1
500,747,0.05,25,16125,16125,1
500,747,0.1,50,16125,18001,0
500,747,0.2,100,16125,25304,0
500,747,0.3,150,16125,16125,1
500,747,0.5,250,16125,20683,0
500,748,0.01,5,1730,1730,1
500,748,0.02,10,1730,5530,0
500,748,0.05,25,1730,1723,0
500,748,0.1,50,1730,6117,0
500,748,0.2,100,1730,3433,0
500,748,0.3,150,1730,1724,0
500,748,0.5,250,1730,3433,0
500,749,0.01,5,10153,2642,0
500,749,0.02,10,10153,10153,1
500,749,0.05,25,10153,2642,0
500,749,0.1,50,10153,10153,1
500,749,0.2,100,10153,10153,1
500,749,0.3,150,10153,10171,0
500,749,0.5,250,10153,1017,0
500,750,0.01,5,30445,30445,1
500,750,0.02,10,30445,30356,0
500,750,0.05,25,30445,30445,1
500,750,0.1,50,30445,25301,0
500,750,0.2,100,30445,27960,0
500,750,0.3,150,30445,33206,0
500,750,0.5,250,30445,30441,0
500,751,0.01,5,20303,20303,1
500,751,0.02,10,20303,20303,1
500,751,0.05,25,20303,22928,0
500,751,0.1,50,20303,20303,1
500,751,0.2,100,20303,23194,0
500,751,0.3,150,20303,20303,1
500,751,0.5,250,20303,33196,0
500,752,0.01,5,19307,19307,1
500,752,0.02,10,19307,19307,1
500,752,0.05,25,19307,28764,0
500,752,0.1,50,19307,18745,0
500,752,0.2,100,19307,28405,0
500,752,0.3,150,19307,28935,0
500,752,0.5,250,19307,20689,0
500,753,0.01,5,28404,28404,1
500,753,0.02,10,28404,28404,1
500,753,0.05,25,28404,28404,1
500,753,0.1,50,28404,28284,0
500,753,0.2,100,28404,11026,0
500,753,0.3,150,28404,28284,0
500,753,0.5,250,28404,18852,0
500,754,0.01,5,20839,20839,1
500,754,0.02,10,20839,20839,1
500,754,0.05,25,20839,20839,1
500,754,0.1,50,20839,20927,0
500,754,0.2,100,20839,30689,0
500,754,0.3,150,20839,20926,0
500,754,0.5,250,20839,25436,0
500,755,0.01,5,2958,1328,0
500,755,0.02,10,2958,2956,0
500,755,0.05,25,2958,3153,0
500,755,0.1,50,2958,1515,0
500,755,0.2,100,2958,1340,0
500,755,0.3,150,2958,5062,0
500,755,0.5,250,2958,23370,0
500,756,0.01,5,3518,3518,1
500,756,0.02,10,3518,3518,1
500,756,0.05,25,3518,4673,0
500,756,0.1,50,3518,3525,0
500,756,0.2,100,3518,4613,0
500,756,0.3,150,3518,1792,0
500,756,0.5,250,3518,4670,0
500,757,0.01,5,1153,1153,1
500,757,0.02,10,1153,338,0
500,757,0.05,25,1153,1153,1
500,757,0.1,50,1153,1210,0
500,757,0.2,100,1153,1210,0
500,757,0.3,150,1153,402,0
500,757,0.5,250,1153,340,0
500,758,0.01,5,7072,7069,0
500,758,0.02,10,7072,7072,1
500,758,0.05,25,7072,23340,0
500,758,0.1,50,7072,5037,0
500,758,0.2,100,7072,20842,0
500,758,0.3,150,7072,5241,0
500,758,0.5,250,7072,20363,0
500,759,0.01,5,31715,31715,1
500,759,0.02,10,31715,31713,0
500,759,0.05,25,31715,31715,1
500,759,0.1,50,31715,31715,1
500,759,0.2,100,31715,31715,1
500,759,0.3,150,31715,32909,0
500,759,0.5,250,31715,30094,0
500,760,0.01,5,1155,1155,1
500,760,0.02,10,1155,1155,1
500,760,0.05,25,1155,1155,1
500,760,0.1,50,1155,1155,1
500,760,0.2,100,1155,1155,1
500,760,0.3,150,1155,977,0
500,760,0.5,250,1155,3436,0
500,761,0.01,5,1317,1317,1
500,761,0.02,10,1317,1317,1
500,761,0.05,25,1317,1317,1
500,761,0.1,50,1317,1317,1
500,761,0.2,100,1317,8763,0
500,761,0.3,150,1317,1317,1
500,761,0.5,250,1317,8408,0
500,762,0.01,5,15870,15870,1
500,762,0.02,10,15870,14924,0
500,762,0.05,25,15870,17743,0
500,762,0.1,50,15870,15870,1
500,762,0.2,100,15870,17743,0
500,762,0.3,150,15870,15870,1
500,762,0.5,250,15870,15917,0
500,763,0.01,5,15875,15875,1
500,763,0.02,10,15875,15875,1
500,763,0.05,25,15875,15875,1
500,763,0.1,50,15875,17748,0
500,763,0.2,100,15875,17748,0
500,763,0.3,150,15875,20370,0
500,763,0.5,250,15875,25047,0
500,764,0.01,5,1965,1965,1
500,764,0.02,10,1965,6903,0
500,764,0.05,25,1965,1965,1
500,764,0.1,50,1965,6903,0
500,764,0.2,100,1965,5859,0
500,764,0.3,150,1965,5859,0
500,764,0.5,250,1965,5859,0
500,765,0.01,5,17016,17016,1
500,765,0.02,10,17016,17016,1
500,765,0.05,25,17016,17040,0
500,765,0.1,50,17016,17016,1
500,765,0.2,100,17016,21805,0
500,765,0.3,150,17016,16732,0
500,765,0.5,250,17016,16141,0
500,766,0.01,5,27181,27181,1
500,766,0.02,10,27181,27181,1
500,766,0.05,25,27181,27180,0
500,766,0.1,50,27181,27180,0
500,766,0.2,100,27181,27180,0
500,766,0.3,150,27181,27181,1
500,766,0.5,250,27181,27232,0
500,767,0.01,5,22921,22921,1
500,767,0.02,10,22921,22921,1
